First_pokemon_id,Type 1_first,Type 2_first,Second_pokemon_id,Type 1_second,Type 2_second,Height_diff,Weight_diff,Experience_diff,Total_stats_diff,Generation_diff,Legendary_diff,Winner
227,4,12,668,14,12,4,142,-12,-35,-3,0,227
800,6,17,641,14,12,7,1749,49,110,1,1,800
185,17,3,75,5,12,-11,-1180,-161,-175,1,0,185
586,15,12,5,6,12,11,2515,170,206,4,0,586
503,13,1,530,8,12,-9,-451,-61,-25,0,0,503
301,12,7,760,15,17,-6,-762,-16,-70,-3,0,301
634,12,12,242,17,12,-2,-62,0,0,3,0,634
701,15,5,264,6,12,-2,620,0,0,3,0,701
294,17,9,353,6,10,-2,-214,-17,-85,0,0,353
263,3,12,80,17,13,3,1230,81,65,1,1,263
40,13,10,434,9,12,3,-350,85,100,-3,0,40
52,0,9,589,10,12,0,-31,-9,-43,-4,0,589
202,17,12,365,12,7,7,327,163,190,-1,0,202
27,12,7,222,12,12,-12,-120,-93,-153,-1,0,27
368,12,12,406,17,12,7,316,44,128,0,0,406
163,14,12,116,5,12,6,718,147,225,0,1,163
561,17,12,62,5,12,0,-221,1,3,4,0,62
62,5,12,422,17,12,-40,-3240,-241,-365,-2,-1,422
403,17,12,117,12,12,5,-385,93,100,2,0,403
386,8,12,694,0,16,3,-307,-110,-189,-2,0,694
192,14,7,621,1,5,-4,-98,-6,-28,-3,0,621
143,17,11,733,0,12,22,2175,147,335,-5,0,143
626,17,15,240,11,10,-4,-393,-87,-95,3,0,240
214,1,7,400,11,17,-6,-855,-63,-5,-1,0,214
741,9,12,247,1,6,3,202,4,20,4,0,247
453,9,13,509,17,7,-1,-505,163,170,0,0,453
554,14,6,250,17,2,-14,-1480,27,60,3,1,554
194,3,12,349,17,1,-12,-810,-105,-180,-1,0,349
684,10,8,453,9,13,1,775,-171,-212,1,0,453
375,17,1,544,12,12,-26,-3872,-138,-202,-1,-1,544
179,12,7,668,14,12,6,63,-12,-43,-3,0,179
246,16,7,232,0,5,2,-35,-12,-35,0,0,232
600,5,12,7,6,7,-3,-395,-77,-69,4,0,7
476,12,12,188,4,12,9,303,124,262,2,0,476
624,8,12,500,10,12,-3,-480,-5,-27,1,0,500
424,10,12,216,8,12,28,9490,215,235,1,1,424
40,13,10,228,17,13,9,581,139,75,-1,0,228
229,0,16,199,17,4,14,1095,87,250,0,0,229
244,11,7,405,17,15,-1,-74,-54,-155,-1,0,405
7,6,7,754,4,12,9,750,78,72,-5,0,7
371,15,14,490,12,7,7,1521,17,29,-1,0,490
216,8,12,687,1,16,-9,-690,-85,-55,-3,0,216
321,5,12,61,17,12,-7,98,-128,-263,2,0,61
246,16,7,749,16,8,9,485,98,140,-4,0,246
620,0,15,740,4,12,3,1900,-78,-77,-1,0,740
402,17,12,591,12,12,-7,215,-321,-100,-2,0,591
682,5,12,451,3,12,0,-65,-56,-13,1,0,682
576,17,12,67,17,12,0,90,39,113,4,0,576
768,15,2,309,0,7,17,2664,23,107,3,0,768
724,6,14,593,5,12,9,265,179,229,1,0,724
445,12,12,87,17,14,-11,-585,-122,-240,3,0,445
420,2,14,434,9,12,9,-370,128,195,-1,1,420
309,0,7,271,6,7,-30,-1954,-147,-266,1,-1,271
623,14,7,472,12,12,2,-63,3,8,1,0,472
645,11,12,594,5,12,-1,10,-4,-10,0,0,645
123,9,12,438,6,5,-2,-200,-153,-99,-3,0,438
393,1,12,53,0,9,2,175,21,60,2,0,393
657,0,3,491,8,1,-9,-1074,-106,-166,1,0,657
212,14,12,348,17,1,1,57,123,220,-1,0,212
634,12,12,252,10,12,-7,-1142,-115,-200,3,0,634
636,14,12,779,8,9,0,-12,-4,-19,-1,0,636
218,14,12,740,4,12,2,185,-106,-147,-4,0,740
298,9,1,576,17,12,0,-10,-55,-158,-2,0,576
754,4,12,483,13,1,4,-37,96,133,2,0,483
385,12,12,604,0,13,6,167,102,180,-2,0,604
161,2,12,449,3,12,35,70,94,157,-3,0,161
113,10,12,701,15,5,-15,-2535,-197,-260,-4,-1,701
420,2,14,220,0,12,14,528,212,310,1,1,420
619,0,15,42,4,12,-10,-255,-152,-158,4,0,42
190,4,12,268,15,1,-17,-2005,-221,-355,0,0,268
224,16,10,374,17,12,86,3885,117,202,-1,0,374
685,10,8,218,14,12,15,3015,27,78,3,0,218
25,12,12,255,12,12,-9,-545,-37,3,-1,0,255
364,9,1,302,17,7,7,679,112,205,0,0,364
52,0,9,449,3,12,-2,-41,4,22,-3,0,449
647,12,9,700,16,5,-15,-2305,-194,-245,0,-1,700
464,0,7,299,9,1,-1,-211,-50,-6,1,0,299
352,17,12,371,15,14,133,2440,14,60,0,0,371
636,14,12,156,12,12,-17,-4542,-131,-250,4,0,156
639,14,12,434,9,12,-8,-960,-84,-115,1,0,434
486,16,14,667,14,12,8,1780,108,165,-1,0,486
462,0,7,148,6,12,0,-17,-36,-101,3,0,462
80,17,13,503,13,1,3,-65,5,15,-3,0,80
445,12,12,238,6,15,-3,-350,-101,-160,2,0,445
601,0,9,283,17,10,-12,-794,-179,-225,2,0,283
561,17,12,734,0,12,2,-25,-13,95,-1,0,561
663,16,12,163,14,12,-14,-410,-72,-160,4,-1,163
154,15,7,372,17,10,14,571,122,227,-2,0,154
121,10,15,146,17,12,9,910,-14,-40,0,0,146
173,17,12,395,14,12,0,-45,11,54,-1,0,173
665,3,12,283,17,10,-3,-599,-99,-130,2,0,283
688,12,12,731,6,7,9,786,38,108,-1,0,731
294,17,9,371,15,14,-7,-1514,-117,-220,0,0,371
737,6,12,288,12,12,10,490,30,87,3,0,737
635,12,12,662,16,12,-1,-435,11,30,0,0,635
491,8,1,51,9,13,-2,894,-51,-5,3,0,51
387,8,12,174,17,12,0,-125,17,50,1,0,387
258,11,14,198,9,12,0,2,-160,-185,0,0,258
263,3,12,772,5,7,11,1565,86,80,-4,1,772
58,12,12,202,17,12,-7,-297,-167,-210,-1,0,58
609,9,12,505,13,5,-8,-378,-116,-210,1,0,505
223,10,7,175,17,12,-12,-240,-153,-100,0,0,223
650,0,12,576,17,12,-5,-231,-111,-183,0,0,576
270,14,7,146,17,12,42,1870,122,155,1,1,270
765,3,12,531,11,8,-8,-206,-110,-191,2,0,531
255,12,12,346,13,12,8,477,28,-52,-1,0,255
333,16,15,541,16,2,-33,-3230,-67,-150,-1,-1,541
671,8,6,654,17,8,-2,13,167,185,0,0,671
524,10,7,590,10,16,13,21,1,2,-1,0,524
262,12,12,283,17,10,0,-351,367,5,-1,0,283
240,11,10,594,5,12,-1,158,16,45,-3,0,240
742,9,12,192,14,7,15,890,122,211,4,0,192
586,15,12,112,9,14,-3,1400,46,-5,4,0,112
209,0,7,465,3,12,8,341,-64,-15,-2,0,465
707,2,6,347,13,12,15,2500,143,213,2,1,707
351,17,12,790,11,12,0,-3750,-100,-114,-3,0,351
503,13,1,76,9,13,6,575,115,200,3,0,503
467,17,12,527,14,5,-5,-185,-60,-23,0,0,467
268,15,1,137,0,12,5,1470,95,100,1,0,137
564,12,12,650,0,12,0,57,-12,-60,0,0,650
135,3,12,665,3,12,-1,80,30,85,-4,0,135
140,17,12,282,17,10,2,-180,-102,-205,-2,0,282
750,16,8,96,13,12,-1,-255,92,123,5,0,96
554,14,6,374,17,12,-2,-75,208,292,2,1,554
543,6,16,145,12,12,14,4235,205,275,3,1,543
263,3,12,702,9,5,-1,-220,0,0,-3,0,263
513,1,11,598,17,10,-4,-280,-50,1,-1,0,513
331,16,15,450,3,12,-5,295,-61,-33,-1,0,450
774,15,4,11,17,12,-7,-168,-42,95,5,0,11
624,8,12,578,14,12,-6,-590,-109,-184,0,0,624
605,0,13,60,17,12,4,389,62,40,4,0,60
750,16,8,315,0,10,3,-10,104,182,3,0,315
734,0,12,253,12,12,-3,-241,-105,-302,4,0,253
89,3,16,436,6,12,-2,-2,3,16,-3,0,436
220,0,12,347,13,12,-11,-728,-105,-177,-1,0,347
483,13,1,232,0,5,-11,-348,-109,-171,2,0,232
261,12,12,732,6,7,0,510,-3,-9,-4,0,732
28,12,7,329,16,4,6,265,22,62,-2,0,28
6,6,12,731,6,7,4,30,8,23,-5,0,731
469,9,12,581,12,7,-7,-197,-62,-38,-1,0,581
97,13,12,436,6,12,7,238,113,191,-3,0,436
652,9,13,147,3,12,-6,-235,-125,-231,4,0,147
794,1,7,55,0,13,43,1905,148,230,5,1,794
241,17,15,600,5,12,-8,-460,-19,-85,-3,0,600
286,1,12,582,3,12,2,72,88,125,-2,0,582
311,9,5,677,11,12,1,-1088,-19,-25,-2,0,677
481,12,12,736,6,12,4,303,84,83,-2,0,481
172,6,12,465,3,12,13,756,98,129,-2,0,172
476,12,12,489,12,12,6,89,58,260,0,0,476
89,3,16,504,13,5,-4,-170,5,25,-3,0,504
222,12,12,677,11,12,4,-1340,-35,-70,-3,0,677
396,11,12,211,17,10,-7,-582,-91,-130,1,0,396
277,6,12,109,3,12,-1,-79,-4,-20,2,0,109
474,8,7,734,0,12,9,66,99,285,-2,0,474
85,6,12,250,17,2,-1,-570,-68,-40,-1,0,85
682,5,12,333,16,15,-7,-3245,-60,-20,2,0,682
53,0,9,344,0,12,4,118,-9,5,-2,0,344
178,12,7,214,1,7,2,191,-29,-143,0,0,214
302,17,7,768,15,2,-19,-2605,-128,-251,-3,0,302
567,12,12,264,6,12,-12,-1833,-131,-210,3,-1,264
362,10,2,404,17,12,2,594,64,35,0,0,362
289,0,12,116,5,12,-11,-466,-103,-260,2,0,116
77,9,13,235,12,12,4,-24,71,60,-1,0,77
326,12,12,417,16,12,-8,-1724,-121,-200,0,-1,326
365,12,7,526,12,12,-5,-328,-179,-225,-1,0,526
523,11,12,580,12,7,2,109,59,167,-1,0,580
191,4,7,105,14,12,-4,-292,76,77,1,0,105
674,2,12,731,6,7,11,895,109,158,-1,0,674
428,16,14,248,1,6,-11,-339,95,100,1,1,428
740,4,12,737,6,12,-4,-715,71,45,0,0,737
135,3,12,562,17,12,3,55,27,77,-4,0,135
442,12,7,270,14,7,-49,-2140,-257,-435,2,-1,270
3,9,13,239,11,10,16,935,186,275,-1,0,3
293,0,13,732,6,7,0,71,-2,-114,-3,0,732
619,0,15,55,0,13,-12,20,-93,-125,4,0,55
285,1,12,441,17,16,-12,-709,-183,-310,-1,0,441
243,17,12,73,5,12,1,90,107,175,1,0,243
463,0,7,435,9,10,-19,-3045,-187,-281,0,0,463
167,9,12,529,15,16,-5,-3336,-120,-207,-2,0,167
668,14,12,371,15,14,-2,-1195,9,45,2,0,371
590,10,16,652,9,13,5,394,119,214,0,0,590
219,12,14,540,14,12,12,412,-102,-125,-2,-1,540
436,6,12,110,3,12,-7,-604,-110,-171,3,0,110
250,17,2,332,16,15,9,320,92,110,-1,0,250
27,12,7,255,12,12,-9,-560,-36,12,-1,0,255
68,17,5,152,15,17,8,425,159,155,0,0,68
235,12,12,508,17,12,-6,-152,-95,-130,-2,0,508
50,9,13,667,14,12,3,-4,71,60,-4,0,50
734,0,12,560,6,5,-13,-1416,-163,-315,1,0,560
657,0,3,250,17,2,-17,-1514,-179,-221,3,0,250
496,12,12,735,0,7,-6,880,-107,-21,-2,0,496
560,6,5,574,6,12,6,1220,64,30,0,0,574
578,14,12,453,9,13,2,460,-62,-28,1,0,453
402,17,12,472,12,12,-8,322,-100,-137,-1,0,472
226,4,12,83,15,10,-8,-2922,-163,-195,1,0,83
136,6,12,108,17,12,0,-155,7,20,0,0,136
131,17,14,34,10,12,1,505,24,70,0,0,131
791,7,2,379,15,9,-10,-524,-124,-250,3,0,791
279,6,5,1,9,13,12,451,175,212,2,0,279
117,12,12,507,17,12,8,585,11,55,-3,0,507
192,14,7,659,9,16,-4,-168,3,15,-3,0,659
636,14,12,517,9,12,-16,-1228,-129,-245,1,0,517
62,5,12,289,0,12,2,244,5,110,-2,0,62
319,12,12,293,0,13,-2,89,-47,-25,0,0,293
732,6,7,124,12,12,-10,-555,3,9,5,0,732
89,3,16,205,9,7,-5,30,-142,-135,-1,0,205
726,17,12,10,17,12,1,19,79,91,5,0,726
240,11,10,239,11,10,7,493,108,200,0,0,239
406,17,12,438,6,5,-6,-463,-124,-204,-1,0,438
404,17,12,540,14,12,15,223,-91,-95,-1,-1,540
698,0,6,571,9,12,5,183,9,44,0,0,571
393,1,12,251,10,12,7,135,97,135,1,0,393
364,9,1,278,6,5,4,579,24,70,0,0,278
590,10,16,163,14,12,-13,-816,-128,-172,4,-1,163
376,10,14,558,6,12,0,116,-2,-8,-2,0,376
349,17,1,678,0,12,14,811,100,155,-2,0,349
244,11,7,17,0,13,6,128,77,135,1,0,244
257,5,12,360,10,12,7,330,101,165,-1,0,257
84,6,12,357,14,12,3,-6,16,80,-2,0,84
758,1,14,766,3,12,5,260,1,1,0,0,766
148,6,12,500,10,12,1,-245,118,195,-3,0,148
653,9,13,193,14,7,-9,-45,-3,-6,3,0,193
722,6,12,777,2,12,-16,-1411,-209,-293,0,0,777
208,9,12,770,15,11,-19,-2165,45,-96,-4,0,770
624,8,12,403,17,12,-12,-255,-109,-182,2,0,403
283,17,10,502,13,0,7,699,175,205,-1,0,502
724,6,14,309,0,7,7,354,81,120,3,0,724
691,1,7,147,3,12,-3,-155,-110,-155,4,0,147
464,0,7,305,14,4,4,183,69,196,1,0,305
412,16,14,149,12,12,4,1660,68,25,2,0,412
366,2,7,112,9,14,-9,-994,-14,-30,2,0,366
408,2,12,569,1,12,7,1004,91,139,-2,0,569
14,0,12,711,2,11,-27,-3221,-258,-465,-4,-1,711
405,17,15,193,14,7,-5,84,5,15,1,0,193
531,11,8,100,8,13,0,265,106,170,3,0,531
211,17,10,659,9,16,8,562,90,125,-3,0,211
389,8,12,156,12,12,-13,-4450,-130,-245,2,0,156
596,17,12,409,2,7,-10,-981,-211,-306,2,0,409
760,15,17,327,1,8,8,850,42,120,3,0,760
34,10,12,7,6,7,-7,-610,-82,-84,0,0,7
501,10,12,759,15,17,15,2690,123,219,-2,0,759
640,14,12,227,4,12,-8,-407,-28,-80,3,0,227
593,5,12,451,3,12,-8,-295,-174,-218,1,0,451
547,14,12,762,13,2,-3,41,97,106,-2,0,547
428,16,14,605,0,13,-9,-574,144,240,-2,1,428
65,6,12,173,17,12,13,1455,131,241,-1,0,65
188,4,12,768,15,2,-22,-2670,-138,-303,-4,0,768
215,17,14,564,12,12,15,679,121,235,-3,0,564
630,13,12,143,17,11,-19,-1890,-121,-206,4,0,630
114,10,12,444,12,7,-2,201,-69,-60,-3,0,444
622,1,5,148,6,12,2,50,-13,-37,4,0,148
730,12,7,590,10,16,-4,-387,-122,-230,1,0,590
543,6,16,317,0,8,9,4288,187,364,1,1,543
573,6,12,281,17,12,2,34,1,6,2,0,573
443,12,7,274,9,12,-3,-61,-23,-65,1,0,274
254,12,12,258,11,14,10,652,102,160,0,0,254
287,12,12,247,1,6,-2,67,-10,-90,1,0,247
290,0,12,306,14,4,-10,-384,-161,-313,0,0,306
310,9,12,40,13,10,-10,-575,-168,-210,2,0,40
449,3,12,731,6,7,-2,-65,-81,-119,-2,0,731
614,10,1,455,15,12,-1,-62,61,24,1,0,614
662,16,12,196,3,12,-8,-105,-76,-70,3,0,196
497,5,12,143,17,11,-18,-1998,-130,-250,3,0,143
60,17,12,508,17,12,-4,-44,-97,-140,-3,0,508
301,12,7,104,15,10,-81,-1902,82,45,2,0,301
544,12,12,16,0,7,26,3880,124,275,3,1,544
60,17,12,628,15,7,3,101,-7,-81,-4,0,628
407,2,12,53,0,9,-4,126,-82,-105,2,0,407
484,13,1,185,17,3,5,260,102,149,2,0,484
593,5,12,560,6,5,-10,-1375,-177,-223,0,0,560
242,17,12,123,9,12,-4,-230,-27,-135,1,0,242
456,15,16,718,0,16,-10,-255,-200,-250,-1,0,718
291,0,7,283,17,10,-5,-535,-63,-140,0,0,291
292,0,12,577,14,12,1,-118,14,-87,-2,0,577
406,17,12,240,11,10,-5,-471,-42,-120,1,0,240
657,0,3,525,11,10,-24,-2904,-175,-211,1,0,525
327,1,8,205,9,7,-3,80,-74,-80,1,0,205
678,0,12,178,12,7,-3,-135,9,43,3,0,178
211,17,10,116,5,12,0,248,-8,-25,1,0,116
490,12,7,620,0,15,-9,-1981,-26,-64,-1,0,490
689,12,7,518,3,12,-13,-1281,-173,-190,1,0,518
257,5,12,224,16,10,-78,-3520,-20,-55,0,0,257
282,17,10,728,12,12,3,230,95,168,-3,0,728
219,12,14,117,12,12,3,-240,82,70,1,0,219
326,12,12,152,15,17,6,211,69,25,2,0,326
768,15,2,443,12,7,19,2545,63,181,2,0,443
476,12,12,490,12,7,7,314,24,69,0,0,476
375,17,1,212,14,12,2,63,-20,-57,1,0,212
724,6,14,767,15,2,7,130,168,172,0,0,724
117,12,12,792,7,2,-3,-195,-110,-150,-5,0,792
412,16,14,254,12,12,-2,1313,-16,-45,1,0,254
77,9,13,580,12,7,4,-86,12,32,-4,0,580
734,0,12,259,3,12,-3,-151,3,-147,4,0,259
391,9,7,379,15,9,5,396,-12,-35,0,0,391
701,15,5,475,12,12,15,2545,191,230,1,1,701
734,0,12,115,5,12,-12,-414,-84,-242,5,0,115
406,17,12,743,5,12,0,7,46,-18,-3,0,743
181,0,7,445,12,12,9,156,87,140,-2,0,181
615,6,12,462,0,7,-3,142,-85,-109,1,0,462
36,13,12,554,14,6,4,160,-142,-235,-4,-1,554
247,1,6,234,1,11,-3,-172,-20,-100,0,0,234
140,17,12,589,10,12,6,15,-26,-128,-4,0,140
510,9,11,643,17,7,-3,263,-99,-139,-1,0,643
576,17,12,31,3,12,6,230,62,178,4,0,576
694,0,16,652,9,13,1,320,110,190,0,0,694
758,1,14,222,12,12,0,330,24,67,4,0,758
128,17,12,632,1,12,-1,25,-2,-10,-4,0,632
26,12,12,362,10,2,-13,-635,-89,-107,-2,0,362
588,14,7,529,15,16,-5,-3295,-35,-100,1,0,588
93,12,7,438,6,5,6,302,-75,-74,-3,0,438
18,0,13,159,6,7,-14,-500,-189,-375,0,-1,159
98,17,12,308,0,17,-2,23,7,36,-2,0,308
624,8,12,258,11,14,1,-45,0,-2,3,0,258
377,10,14,763,17,12,10,997,109,170,-3,0,377
17,0,13,387,8,12,-8,-93,-120,-260,-2,0,387
794,1,7,130,17,12,50,1685,238,340,5,1,794
566,12,12,313,12,12,-10,-424,-99,-165,2,0,313
160,2,12,324,15,12,8,-937,-15,-75,-2,0,160
750,16,8,192,14,7,6,25,93,128,4,0,750
30,13,12,149,12,12,27,285,78,43,0,0,30
584,15,12,692,1,7,-8,-215,-123,-230,0,0,692
768,15,2,726,17,12,19,2591,40,116,0,0,726
336,5,14,26,12,12,6,130,-1,-3,2,0,26
226,4,12,773,3,4,4,56,-91,-131,-4,0,773
130,17,12,170,6,12,3,266,6,31,-1,0,130
352,17,12,192,14,7,143,3960,111,180,1,0,192
764,17,12,111,9,14,9,328,35,175,5,0,764
300,12,7,404,17,12,-15,-203,-116,-215,0,0,300
504,13,5,588,14,7,-2,125,-89,-125,-1,0,588
226,4,12,145,12,12,3,13,-5,-25,1,0,145
359,12,12,433,9,12,7,-52,62,42,-1,0,359
134,11,14,302,17,7,8,311,105,185,-2,0,134
632,1,12,304,14,4,3,59,26,132,2,0,632
381,15,0,83,15,10,1,-2318,-50,0,2,0,83
59,12,12,271,6,7,-28,-1670,-152,-240,-1,-1,59
400,11,17,682,5,12,-3,521,-35,-100,-2,0,682
540,14,12,651,0,16,-7,-327,88,85,-1,1,651
515,12,12,562,17,12,9,1155,35,102,-1,0,562
486,16,14,381,15,0,-2,1188,2,5,1,0,381
61,17,12,210,17,10,13,681,133,290,-1,0,61
62,5,12,663,16,12,-1,-530,-173,-215,-4,0,663
310,9,12,65,6,12,-15,-1505,-135,-260,2,0,65
178,12,7,137,0,12,-8,-338,-123,-238,1,0,137
671,8,6,163,14,12,-10,-877,-72,-160,4,-1,163
323,12,4,586,15,12,-15,-2580,-194,-325,-2,0,586
754,4,12,408,2,12,-3,-950,15,42,3,0,408
378,15,9,693,6,12,-4,-342,-98,-129,-2,0,693
295,17,9,58,12,12,8,283,61,50,2,0,58
645,11,12,210,17,10,7,325,96,185,3,0,645
574,6,12,775,2,12,7,252,114,198,-1,0,574
151,15,17,776,2,12,2,175,15,43,-5,0,776
253,12,12,73,5,12,-2,130,119,210,1,0,253
173,17,12,76,9,13,-1,55,3,14,1,0,173
212,14,12,392,14,12,3,255,25,100,-1,0,212
49,9,13,240,11,10,-6,-504,-94,-130,-1,0,240
711,2,11,690,12,7,15,2840,118,150,0,1,711
98,17,12,581,12,7,-9,-250,-159,-183,-4,0,581
306,14,4,772,5,7,8,269,58,18,-3,0,772
608,9,4,296,17,9,-8,-484,-48,0,2,0,608
332,16,15,117,12,12,-3,545,74,45,2,0,332
656,17,12,690,12,7,-3,-94,-14,-40,0,0,690
291,0,7,736,6,12,4,149,104,26,-3,0,736
562,17,12,502,13,0,0,125,79,83,1,0,502
380,15,0,188,4,12,4,95,27,137,1,0,380
679,0,12,149,12,12,0,-112,94,100,4,0,679
468,9,12,739,4,12,2,24,-75,-96,-2,0,739
631,13,12,171,6,12,10,883,24,69,3,0,171
173,17,12,621,1,5,0,-23,-7,-34,-3,0,621
750,16,8,296,17,9,-7,-505,-59,-32,3,0,296
295,17,9,567,12,12,3,178,-11,-30,-2,0,567
667,14,12,590,10,16,-2,-314,-111,-173,0,0,590
56,10,12,746,14,12,-1,-27,-18,-90,-5,0,56
637,14,12,336,5,14,-6,-135,-7,-20,2,0,336
770,15,11,549,17,12,24,2236,-166,-79,2,0,549
1,9,13,415,15,12,-10,-2231,-197,-262,-2,-1,415
101,8,13,380,15,0,9,-124,71,50,-2,0,101
220,0,12,378,15,9,-4,-166,-13,-65,-1,0,378
420,2,14,122,12,12,9,254,-125,150,2,1,420
131,17,14,338,3,12,5,648,123,225,-2,0,131
775,2,12,297,9,12,-2,-12,16,80,3,0,775
557,9,12,741,9,12,24,320,168,178,-1,0,557
500,10,12,256,5,12,1,285,24,120,2,0,256
39,13,12,261,12,12,-3,-560,-44,-125,-1,0,261
329,16,4,273,9,12,1,65,71,70,0,0,273
770,15,11,319,12,12,17,1845,-22,161,3,0,770
777,2,12,444,12,7,8,1256,52,115,2,0,444
327,1,8,186,17,3,-7,-115,-28,-80,1,0,186
289,0,12,553,12,12,-29,-3164,-268,-525,-1,-1,553
605,0,13,324,15,12,2,-385,51,-15,2,0,605
302,17,7,185,17,3,1,-25,-12,-60,1,0,302
260,6,12,167,9,12,-2,150,9,47,0,0,260
364,9,1,428,16,14,10,763,-104,-125,0,-1,364
608,9,4,308,0,17,2,49,114,211,2,0,608
369,13,12,15,0,12,20,426,88,253,2,0,369
793,4,12,641,14,12,20,1949,85,190,1,1,793
43,6,12,771,4,12,-4,-136,-124,-226,-5,0,43
444,12,7,232,0,5,-3,-291,43,-15,2,0,444
736,6,12,500,10,12,-2,-360,8,39,2,0,736
45,12,4,740,4,12,-6,-45,-153,-282,-5,0,740
508,17,12,379,15,9,-3,-364,-12,-35,1,0,508
255,12,12,361,10,2,1,427,-31,-90,-1,0,255
250,17,2,718,0,16,3,695,-27,-60,-3,0,718
107,17,12,576,17,12,-6,-225,-109,-173,-4,0,576
312,12,12,204,9,7,2,230,-63,-60,1,0,204
555,9,12,173,17,12,0,-14,-1,-6,3,0,555
354,6,10,603,0,9,7,1995,-64,-40,-2,0,603
400,11,17,455,15,12,-5,-149,-29,-85,-1,0,455
238,6,15,562,17,12,0,305,6,-3,-3,0,562
694,0,16,332,16,15,-6,-870,18,54,2,0,694
493,2,10,117,12,12,2,-95,67,25,3,0,493
504,13,5,679,0,12,-1,-23,-113,-195,-1,0,679
97,13,12,248,1,6,-2,-50,0,0,-1,0,248
433,9,12,386,8,12,-2,79,5,23,1,0,386
739,4,12,682,5,12,-12,-346,-49,-139,1,0,682
314,12,12,265,17,12,0,-565,-9,90,1,-1,314
359,12,12,131,17,14,0,-750,-56,-160,2,0,131
658,0,3,628,15,7,3,48,94,71,0,0,658
151,15,17,134,11,14,-4,-56,14,40,0,0,134
629,15,7,642,17,7,9,265,116,262,0,0,629
262,12,12,791,7,2,10,388,559,295,-4,0,791
402,17,12,744,5,1,-17,-835,-104,-150,-3,0,744
737,6,12,392,14,12,9,805,18,82,3,0,737
267,15,10,253,12,12,6,1195,-36,-105,0,0,253
357,14,12,679,0,12,-1,53,-107,-165,-2,0,679
302,17,7,792,7,2,-9,-755,-133,-265,-3,0,792
483,13,1,780,8,9,-11,-518,-100,-145,-2,0,483
636,14,12,389,8,12,-4,-92,-1,-5,2,0,636
691,1,7,156,12,12,-16,-4510,-115,-170,4,0,691
362,10,2,529,15,16,6,-2580,50,-5,-1,0,362
648,12,9,442,12,7,16,905,117,230,1,0,648
433,9,12,727,17,1,-11,-298,-175,-212,-2,0,727
559,6,5,652,9,13,8,545,87,124,0,0,559
739,4,12,139,12,12,-12,-875,-42,-119,5,0,139
724,6,14,124,12,12,-7,-410,68,44,5,0,724
737,6,12,530,8,12,-7,-251,-59,-18,2,0,737
250,17,2,336,5,14,5,1205,99,130,-1,0,250
736,6,12,169,9,12,-12,-870,-162,-156,4,0,169
647,12,9,454,15,12,-3,-120,-3,-15,1,0,647
203,9,7,729,12,10,-6,-419,-98,-173,-4,0,203
454,15,12,278,6,5,0,120,-72,-55,1,0,454
344,0,12,438,6,5,-6,-373,-89,-134,-1,0,438
773,3,4,48,13,7,-14,-528,-8,-24,5,0,773
133,0,7,415,15,12,-2,-1740,-161,-80,-2,-1,133
275,9,12,29,13,12,-3,453,181,242,2,0,275
199,17,4,489,12,12,-2,-159,-22,30,-2,0,199
418,2,14,564,12,12,9,284,219,345,-2,1,418
719,9,12,131,17,14,-7,-710,-119,-207,5,0,131
215,17,14,213,1,12,10,525,-12,-35,0,0,213
134,11,14,539,14,12,11,403,-102,-125,-3,-1,134
770,15,11,462,0,7,18,2017,-44,97,2,0,462
181,0,7,518,3,12,-4,-1030,-106,-150,-2,0,518
82,15,10,737,6,12,-5,235,-40,-117,-5,0,82
400,11,17,510,9,11,1,371,77,76,-1,0,400
627,17,15,567,12,12,3,663,43,125,0,0,567
508,17,12,220,0,12,6,168,103,170,2,0,508
370,15,14,42,4,12,-3,1280,-56,-43,2,0,370
326,12,12,168,9,12,-1,168,-2,-25,1,0,326
310,9,12,478,8,12,-5,1,-114,-200,-1,0,478
563,17,12,762,13,2,-3,131,65,34,-1,0,563
55,0,13,504,13,5,8,-105,98,150,-3,0,55
483,13,1,755,4,12,0,157,-2,-12,-2,0,483
573,6,12,780,8,9,-9,-600,-103,-158,-1,0,573
203,9,7,549,17,12,1,-9,-220,-350,-2,0,549
701,15,5,223,10,7,8,1952,175,150,3,1,701
237,6,12,451,3,12,-7,-70,-185,-273,-2,0,451
754,4,12,193,14,7,-7,5,-3,-8,4,0,193
310,9,12,436,6,12,-1,-17,-3,-14,-1,0,436
500,10,12,451,3,12,-6,75,-169,-193,0,0,500
417,16,12,478,8,12,10,2006,88,85,-1,1,478
374,17,12,579,12,7,3,94,9,44,-2,0,579
755,4,12,282,17,10,-3,-245,-74,-64,3,0,282
326,12,12,639,14,12,8,316,82,90,-2,0,326
597,17,10,615,6,12,2,-205,71,69,0,0,597
21,12,7,682,5,12,-11,-337,-129,-259,-4,0,682
58,12,12,509,17,7,-6,-608,-11,-55,-3,0,58
139,12,12,23,12,7,-1,489,-44,11,0,0,139
543,6,16,229,0,16,-1,3120,95,100,2,1,543
669,8,6,438,6,5,-9,-519,-185,-259,1,0,438
93,12,7,453,9,13,9,707,-67,-55,-3,0,93
116,5,12,753,4,12,12,497,91,114,-5,0,116
462,0,7,148,6,12,0,-17,-36,-101,3,0,462
192,14,7,329,16,4,-4,-95,-69,-60,-1,0,192
14,0,12,16,0,7,-8,-291,-139,-200,0,0,16
