Type 1_first,Type 2_first,Type 1_second,Type 2_second,Height_diff,Weight_diff,Experience_diff,Total_stats_diff,Generation_diff,Legendary_diff,Winner
0,12,5,12,-7,-240,-107,-305,-2,0,0
17,9,17,10,-9,-724,-107,-210,1,0,0
11,14,8,13,-1,1,-66,-45,0,0,0
4,12,17,13,-3,-380,46,-12,0,0,0
12,12,5,12,-11,-290,-114,-185,-4,0,0
15,7,12,12,-11,-851,-101,-89,0,0,1
17,12,0,7,-5,34,-96,-100,3,0,1
17,12,3,8,5,193,-90,-120,-3,0,0
4,12,11,14,26,2090,245,375,4,1,1
16,8,15,7,-10,-570,-115,-190,5,0,0
17,12,10,12,0,0,1,5,0,0,1
17,12,5,14,0,285,22,65,-2,0,0
8,12,9,12,6,460,-5,-15,0,0,0
9,7,9,12,-1,-88,-108,-200,-2,0,0
9,13,4,12,2,80,-26,-75,-5,0,0
14,12,17,16,-8,-650,-177,-220,-3,0,0
6,5,0,15,-5,-1805,-28,-70,-2,0,1
8,7,17,7,-61,-2338,-119,-192,3,0,0
2,14,3,12,2,180,128,195,-2,1,1
14,12,12,12,4,430,99,140,-2,0,1
16,14,0,12,9,1996,108,225,2,0,1
8,12,17,12,7,565,34,98,4,0,0
6,12,17,9,4,164,98,185,-1,0,1
17,12,13,7,-14,-680,-175,-205,2,0,0
6,12,12,7,18,1959,208,316,-3,1,1
9,13,1,7,5,109,61,0,-1,0,0
12,12,10,2,0,117,28,80,2,0,1
0,12,4,12,1,47,17,87,3,0,1
16,15,12,12,-2,930,4,10,-2,0,0
10,12,6,16,-10,-3967,-121,-195,-3,-1,1
1,6,12,12,2,-230,87,250,0,0,1
2,12,6,12,-7,-117,-83,-109,0,0,0
15,17,3,12,2,52,114,200,-4,0,0
17,1,14,12,3,408,-64,-40,2,0,0
12,12,10,1,13,1153,194,378,-2,0,1
10,16,1,12,-4,29,22,62,0,0,0
13,12,12,12,1,-215,-218,45,-4,0,1
5,14,11,8,-7,-154,-112,-200,-1,0,0
17,12,10,2,-2,132,49,140,-1,0,0
17,12,17,12,3,200,86,119,0,0,0
17,12,15,16,-7,-1421,-133,-295,-1,0,0
15,9,17,12,12,541,108,170,-1,0,1
0,7,16,5,-9,-2115,-95,-106,-1,-1,0
10,3,1,2,-11,-1490,-105,-129,0,0,0
11,10,9,13,1,494,21,60,1,0,0
12,12,17,4,-4,-230,-119,-70,2,0,1
12,7,14,5,-11,-415,-163,-168,1,0,0
4,7,15,7,-8,-288,-35,-162,-3,0,0
17,12,12,12,4,-40,21,60,-1,0,0
0,7,12,12,-5,144,33,-20,1,0,1
9,12,9,12,5,206,95,136,2,0,1
15,2,14,12,15,2376,116,193,5,0,1
6,12,13,5,3,50,114,198,1,0,1
16,14,6,12,-12,-804,93,93,-3,1,0
15,12,12,7,3,865,18,50,1,0,1
16,12,9,13,-4,380,12,35,4,0,0
15,11,14,12,3,-72,6,34,5,0,1
17,15,6,12,3,44,100,135,2,0,0
6,12,9,12,11,757,-44,17,4,0,1
17,15,6,5,0,-321,24,67,-2,0,0
8,12,0,13,10,481,110,165,-1,0,0
1,7,0,16,2,-309,-88,-79,-3,0,0
10,7,15,4,17,368,79,10,-2,0,1
2,10,9,12,15,917,215,325,0,0,1
14,5,14,4,0,36,0,0,1,0,0
0,7,17,12,-13,-780,-186,-265,0,0,0
16,8,9,13,-2,-85,15,43,5,0,0
15,17,12,12,-10,-955,-79,-175,-2,0,0
15,7,12,4,15,580,138,305,-1,0,1
8,12,13,12,-30,-635,-96,-135,4,0,0
11,17,17,15,1,642,-26,-75,0,0,0
12,12,4,12,4,125,3,10,0,0,1
14,12,6,12,0,-30,67,54,0,0,0
5,12,12,12,5,789,-118,-233,-2,0,0
2,12,8,6,-3,-102,-70,-70,1,0,0
10,8,15,17,-3,-40,-114,-197,-1,0,0
13,5,15,12,8,294,114,200,0,0,1
3,12,17,12,17,280,163,170,2,0,1
6,12,2,12,-34,-66,-87,-121,0,0,0
16,14,17,12,13,5430,207,286,-3,0,0
8,12,14,7,-7,-130,-85,-55,-3,0,0
8,13,9,12,11,360,166,205,-2,0,1
0,7,6,5,-7,-350,-54,-119,3,0,1
5,12,9,11,-10,-955,-31,-89,1,0,0
9,12,0,9,0,-23,-71,-70,-2,0,1
8,6,12,12,-31,-4070,-172,-300,1,-1,0
1,8,0,13,0,25,83,130,1,0,1
17,12,3,12,-1,-28,-4,-20,2,0,0
6,12,5,12,-4,-170,1,5,2,0,1
2,14,4,12,-10,-1550,-36,-80,-3,0,0
1,6,11,12,-9,-2457,-102,-150,-1,0,0
0,12,8,6,5,207,-59,-20,-4,0,1
4,12,9,12,-15,-517,-171,-189,3,0,0
13,7,8,6,5,44,-6,-30,-4,0,1
6,12,17,2,3,460,18,40,0,1,1
6,12,10,1,-1,-42,5,24,0,0,0
13,12,0,3,3,97,-4,-17,-2,0,0
3,12,1,11,-5,-220,26,-110,-1,0,0
0,13,17,11,-5,-1025,-123,-220,0,0,0
10,12,13,5,-8,-109,-106,-160,-2,0,0
9,1,5,12,2,85,58,35,2,0,1
6,17,4,12,3,1463,112,150,4,1,1
12,7,0,7,-7,-267,-122,-117,3,0,0
2,12,0,15,13,1245,105,160,0,0,0
5,12,10,14,11,1085,167,205,-2,0,0
10,12,0,9,2,310,4,20,-3,0,0
12,7,12,12,-5,-95,-23,-115,2,0,0
8,1,0,12,7,1055,130,285,-2,0,0
9,10,11,12,9,2525,-5,-10,-1,0,0
6,12,15,4,2,22,-38,-191,-4,0,1
12,12,12,12,5,232,-91,-140,0,0,0
13,12,17,1,-6,-588,14,40,-2,0,0
0,7,9,7,6,279,128,145,1,0,1
17,12,8,13,-7,119,-2,-10,1,0,0
9,13,10,12,0,-386,-12,-35,0,0,1
17,8,14,12,9,295,-4,-20,-1,0,0
1,16,14,12,-15,-1118,-238,-340,4,-1,1
6,10,1,7,-5,-155,-118,-205,-2,0,0
0,15,12,12,9,1800,120,225,1,0,1
4,12,17,3,3,35,96,132,4,0,0
12,12,14,6,7,286,-130,-220,-2,-1,0
12,12,9,1,-6,-589,-21,-62,-2,0,1
15,2,17,10,18,2420,40,116,3,0,1
12,7,3,4,12,370,-89,-121,-5,0,0
12,12,12,12,-4,-125,-245,-32,-4,0,1
12,12,13,7,-14,-700,-194,-298,4,0,0
12,12,0,9,-2,-55,-86,-125,2,0,0
9,5,6,12,2,92,79,50,2,0,0
17,2,17,9,13,1494,199,320,-1,0,1
14,4,6,12,9,134,183,268,1,0,1
17,12,14,7,-3,110,-30,-85,-3,0,0
12,12,15,2,0,-200,-29,-147,-4,0,0
17,11,10,12,21,2135,123,215,0,0,1
17,12,12,7,3,-184,-9,-25,-2,0,0
13,7,5,12,2,40,-4,-10,-4,0,1
15,10,17,7,-53,-830,-45,-130,1,0,0
2,10,0,9,2,355,-81,-90,-1,0,0
15,10,17,12,6,2655,155,155,0,0,0
9,1,10,12,3,324,17,50,2,0,1
16,10,16,4,90,3970,14,40,-4,0,0
0,7,13,12,4,98,-15,-75,1,0,1
0,7,8,6,7,77,-2,-10,-3,0,0
10,8,6,15,20,2750,18,73,3,0,1
9,5,0,12,5,215,10,60,0,0,0
8,7,17,12,8,85,109,173,3,0,1
6,5,9,12,1,110,-7,-20,1,0,1
15,10,3,12,-6,500,-82,-105,-3,0,1
9,12,9,12,-4,80,-72,-19,-3,0,1
0,12,12,7,-8,-218,-65,-79,2,0,0
0,13,2,12,0,-60,-83,-105,-4,0,0
10,12,17,12,-4,-87,-10,-49,-1,0,0
6,7,3,7,16,550,111,152,-4,1,0
17,12,15,4,-2,2,-207,-286,-5,-1,0
3,12,13,1,4,53,118,196,-3,0,1
12,12,17,12,5,360,67,66,-2,0,0
17,10,3,12,1,399,6,12,-1,0,0
17,12,4,12,3,105,11,55,0,0,1
6,12,1,7,-7,-333,-117,-201,-1,0,0
0,13,13,12,8,213,113,83,0,0,1
17,12,17,10,2,5,26,75,-1,0,0
0,7,15,12,-13,-970,-124,-251,0,0,0
17,2,5,1,-3,160,70,45,-4,0,1
2,12,6,17,-9,-1775,-112,-148,0,-1,0
5,14,3,12,4,109,1,5,-2,0,0
5,12,5,12,-5,-670,-157,-155,0,0,1
17,12,3,12,-8,-614,-109,-166,3,0,0
11,17,16,10,-81,-3124,-35,-100,1,0,1
0,7,0,13,9,220,2,120,3,0,1
12,7,5,12,-12,-480,-109,-204,0,0,0
9,12,0,13,-2,-42,149,285,1,0,1
8,9,13,7,-4,-5,13,64,5,0,0
12,12,13,12,0,108,-3,-8,3,0,1
17,12,8,12,-5,-796,-66,-40,-1,0,1
17,12,14,12,-10,-636,-109,-183,1,0,0
1,7,2,12,-1,-90,10,50,0,0,1
4,12,17,1,-4,-173,7,36,3,0,0
14,12,2,14,2,356,-101,-117,-2,-1,0
14,7,5,12,-5,-397,-10,-30,4,0,1
15,10,2,12,-8,-5,-106,-150,-4,0,0
12,7,17,15,6,42,-8,-35,-4,0,0
17,7,6,12,-11,-855,-121,-230,2,0,0
13,1,8,7,0,180,-4,-19,0,0,1
15,7,6,10,-5,-1880,16,107,2,0,1
17,12,0,12,3,125,24,120,-5,0,1
12,7,4,12,2,-79,0,-8,0,0,1
12,12,17,12,-11,-896,-191,-291,1,0,0
10,7,3,12,14,273,120,215,1,0,1
17,12,15,14,2,-1364,4,30,2,0,0
3,12,12,10,2,242,24,57,-5,0,1
13,1,12,12,-11,52,-79,-86,2,0,1
3,12,14,12,-1,-582,-37,-105,-1,0,0
0,7,14,12,6,-50,40,115,3,0,0
15,7,12,12,12,480,128,255,-2,0,1
5,12,0,12,5,168,12,61,0,0,1
10,16,12,12,-2,257,48,138,0,0,1
17,12,11,12,-7,-1449,36,-5,-1,0,0
0,16,6,12,8,1164,102,158,-4,0,0
6,12,0,12,3,770,120,246,-1,0,1
9,1,14,12,11,590,159,195,-1,0,1
3,12,17,10,10,401,177,235,1,0,1
0,12,13,12,-29,-550,-85,-233,2,0,0
17,7,2,11,-25,-3195,-236,-355,0,-1,0
6,5,17,11,-5,-770,-38,-107,4,0,0
13,12,16,14,7,-510,112,190,-3,0,0
1,5,10,7,0,-348,85,58,3,0,0
9,11,4,12,0,270,-117,-191,-2,0,0
17,15,17,12,-5,-289,-81,-120,0,0,0
2,14,11,12,7,232,210,300,0,1,1
6,12,10,14,6,900,86,80,-1,1,1
9,12,17,12,4,276,-128,-195,2,0,0
7,2,2,12,-5,-280,-95,-165,1,0,0
10,7,12,12,13,240,34,97,3,0,0
15,17,16,8,-3,290,-4,-19,0,0,1
15,10,0,7,85,2045,28,141,-3,0,0
17,4,17,12,2,135,125,100,1,0,0
14,7,4,12,10,105,104,149,-1,0,1
0,7,17,12,4,-340,35,175,0,0,1
12,12,0,13,-11,-1540,-64,-45,-2,0,0
0,16,13,2,-8,-485,0,1,-1,0,0
12,12,10,16,14,4196,11,32,-4,0,0
12,12,2,7,0,-886,-125,-185,-1,0,0
17,12,0,15,0,-110,-114,-191,0,0,1
14,7,9,12,11,60,102,157,-4,0,1
12,12,5,12,0,-426,111,215,1,0,1
0,13,10,14,5,85,1,5,-2,0,0
10,12,0,8,-3,323,-17,94,-1,0,0
2,7,9,13,3,120,34,95,2,0,1
15,17,0,13,-7,-470,-55,-5,-4,0,1
9,7,3,12,2,-48,151,180,0,0,1
15,10,13,12,-5,-100,-5,-25,0,0,0
5,12,12,7,7,844,-5,-25,2,0,0
8,12,13,12,9,565,41,118,4,0,0
6,12,9,12,2,65,4,21,2,0,1
11,12,4,12,4,917,1,4,4,0,0
11,17,0,13,1,581,-34,15,2,0,0
14,12,9,12,0,7,215,325,-3,0,1
14,7,12,12,3,-58,101,185,2,0,1
15,12,13,1,5,828,71,61,1,0,1
4,12,6,12,-3,-210,11,30,5,0,0
15,14,17,9,0,1215,42,100,0,0,1
12,12,0,13,10,484,-1,105,-2,0,1
6,12,1,2,7,642,117,207,1,0,1
13,5,12,12,-8,-4156,-17,-50,3,0,1
12,12,15,4,12,783,121,-10,-3,0,1
17,7,3,12,-3,-122,-12,-45,0,0,0
9,11,9,1,9,581,7,19,1,0,1
17,12,12,4,1,60,24,120,2,0,1
6,5,1,2,-9,-1405,-128,-195,-2,0,0
12,12,9,12,8,178,101,154,2,0,1
12,12,13,10,4,800,-47,10,3,0,0
11,17,16,14,2,-519,92,110,0,0,1
9,12,6,12,-1,-69,-18,-89,-1,0,0
10,15,15,17,20,2753,170,180,3,0,1
14,12,12,12,1,0,71,99,-4,0,0
3,12,13,12,2,-65,118,196,-4,0,1
9,12,14,12,2,90,-103,-130,0,-1,0
17,2,12,7,14,1508,181,230,-1,0,1
15,10,10,12,83,1765,11,55,-1,0,0
13,12,10,12,17,230,2,8,2,0,0
12,12,9,12,5,241,332,134,-4,0,0
12,12,11,10,-6,-442,-107,-195,3,0,0
10,15,11,10,-6,-1710,-69,-45,-3,0,0
12,12,17,12,3,12,67,54,0,0,0
5,12,10,12,6,405,105,175,2,0,1
16,5,15,10,11,1450,124,190,4,1,1
12,12,10,15,-5,-1034,-18,-90,4,0,1
15,12,12,12,-20,-1900,-41,-90,-1,0,0
6,12,14,4,8,478,146,262,1,0,1
9,12,0,12,-4,-220,-118,-220,-1,0,0
12,12,14,5,-12,-465,-163,-168,0,0,1
1,14,17,12,4,131,-56,-18,4,0,1
15,4,17,1,-15,-831,-61,40,3,0,0
17,12,14,7,4,175,-1,7,-4,0,0
0,7,10,12,8,100,0,0,1,0,0
10,12,9,13,1,228,-13,-59,-4,0,0
5,12,13,12,7,505,14,40,0,0,0
16,14,17,1,-15,-877,109,140,0,1,0
17,10,1,2,6,577,91,130,-3,0,0
12,7,1,7,1,60,51,-12,0,0,1
9,12,17,12,5,231,134,298,2,0,1
3,16,14,12,0,57,-196,-255,-3,-1,0
0,17,12,12,-10,-823,-167,-221,0,0,0
12,12,9,13,3,510,-155,-130,-3,0,0
14,12,6,12,2,208,-4,-18,2,0,0
17,12,9,13,-2,150,-166,-185,0,0,0
14,4,0,16,-4,-1056,-66,-187,1,0,0
1,7,13,12,-3,-110,-54,5,4,0,1
17,11,13,12,21,2097,127,233,-2,0,1
14,7,17,12,8,-145,99,140,-2,0,1
12,12,3,12,3,69,74,90,3,0,1
1,6,12,12,-11,-1292,-114,-185,-2,0,1
17,13,9,12,-2,292,-101,-145,-4,0,0
2,7,5,12,16,2020,200,252,-5,0,1
15,2,3,12,9,1905,8,24,1,0,0
11,12,17,12,14,2350,23,45,4,0,0
1,12,15,10,-3,-925,-71,-60,4,0,1
16,7,11,12,7,-490,102,161,-4,0,1
0,13,12,12,8,-60,13,37,0,0,0
14,4,0,13,-9,-1521,15,33,-2,0,0
0,12,17,7,-4,-578,-11,-55,-2,0,1
12,12,0,12,0,86,73,208,0,0,1
10,12,9,12,-4,28,-25,-93,-4,0,1
12,12,0,12,-1,873,-73,-10,1,0,1
9,12,4,12,-8,-406,-96,-142,3,0,1
3,12,13,12,-4,-158,14,40,2,0,1
15,17,10,3,6,850,10,29,1,0,1
13,12,13,7,-4,-250,16,45,0,0,0
5,12,17,12,8,761,85,100,-1,0,1
13,12,14,12,11,-196,-126,-237,-1,0,0
13,17,17,12,-3,-172,-81,-93,1,0,0
15,12,12,12,-1,40,6,30,1,0,1
16,8,17,10,1,-260,-77,-80,3,0,0
17,15,14,12,5,144,103,150,-2,0,1
2,12,2,12,7,-1072,-87,-120,-2,0,0
12,12,15,16,-5,-3253,-54,-155,1,0,0
15,16,11,8,-8,304,-98,-130,0,0,0
17,12,0,12,7,823,4,20,-4,0,1
0,16,5,12,3,475,33,95,1,0,1
9,12,13,12,-7,-915,-24,-69,-3,0,0
12,12,0,7,10,1197,199,405,1,0,1
0,9,8,7,1,61,63,32,1,0,0
5,12,6,12,0,-12,-16,-80,2,0,0
15,12,2,12,-1,-135,-72,-45,0,0,0
0,7,9,12,3,75,96,124,-2,0,0
3,12,17,10,-2,-176,-76,-75,-2,0,1
0,16,2,12,-7,-30,25,74,0,0,1
15,7,17,13,0,56,-17,-29,3,0,0
15,0,12,7,3,113,9,45,0,0,1
12,12,17,12,-1,-187,11,32,3,0,1
14,5,12,12,5,194,93,138,1,0,1
12,14,17,11,-2,-785,-7,-20,1,0,1
1,14,14,7,13,450,105,162,4,0,1
13,10,11,12,2,-880,47,20,-4,0,0
11,12,12,12,1,372,72,53,1,0,0
9,12,11,17,3,-984,0,0,0,0,1
8,12,4,12,-3,-35,-107,-177,-1,0,0
5,12,12,12,1,524,-194,-298,-1,0,0
0,7,3,12,-4,-507,-177,-245,0,0,0
1,6,12,7,-1,-104,14,68,0,0,1
15,10,9,13,1,666,-4,-20,1,0,1
3,12,15,16,-6,-3100,34,-40,-3,0,1
12,12,12,12,2,290,54,0,1,0,0
17,12,12,12,1,-4,165,227,3,0,1
13,5,0,3,6,224,-4,-19,-1,0,0
15,0,12,7,4,104,18,91,-2,0,1
0,7,0,12,9,301,91,261,-2,0,1
3,12,7,2,-10,-746,-121,-205,-5,0,0
12,7,10,1,5,228,97,150,-4,0,1
17,14,0,16,5,-30,-98,-110,-3,0,0
2,12,1,12,-4,-295,-5,-13,3,0,0
0,12,0,7,-11,-334,-98,-196,2,0,0
5,12,0,12,-2,5,-12,-35,4,0,0
17,15,15,10,0,-710,29,85,3,0,0
3,12,8,9,-2,-67,-7,-34,-1,0,1
6,12,4,12,5,580,-5,-12,-2,0,1
17,4,17,12,-2,-65,24,-70,1,0,0
6,12,0,7,-7,-226,-117,-88,5,0,0
15,10,2,12,-2,1610,53,10,-4,0,0
0,12,0,13,-9,-25,-86,-245,2,0,0
13,10,4,12,3,520,-21,-47,-5,0,1
7,2,6,12,0,1,-13,-64,4,0,0
6,7,17,15,14,550,117,200,-1,1,1
3,4,0,7,-8,-86,98,166,4,0,1
9,12,14,12,-4,-349,2,5,2,0,0
17,13,8,12,7,506,7,20,-3,0,0
3,16,17,12,-2,1,3,17,-4,0,0
2,7,1,6,56,1715,131,180,1,1,0
17,10,4,12,-23,-1870,-164,-275,-3,-1,0
6,12,9,13,-1,13,-44,15,0,0,1
2,12,0,12,13,1306,95,272,-1,0,1
9,12,12,12,-2,70,-78,-37,-5,0,0
9,12,17,12,10,996,3,10,3,0,0
3,12,6,12,-6,-240,30,-90,0,0,0
15,7,11,12,7,-890,0,30,-4,0,1
6,12,14,12,4,235,-1,-1,0,0,1
0,17,8,13,-8,16,-8,-41,2,0,0
10,14,17,4,-3,-70,-129,-120,1,0,1
9,12,3,12,12,1153,59,170,2,0,1
9,7,14,12,-5,-255,65,55,0,0,1
0,7,3,12,14,411,114,185,3,0,0
0,9,15,5,-9,-2305,-119,-175,-4,-1,0
10,12,6,12,30,8696,137,200,0,1,1
0,15,9,5,-2,1100,-69,-55,-1,0,0
16,12,6,12,-11,-370,-109,-184,0,0,0
17,10,3,12,-4,-281,-160,-197,2,0,0
6,12,12,7,2,786,115,219,2,0,1
1,2,9,12,0,595,34,75,3,0,1
12,12,13,12,-8,-803,-19,-54,0,0,1
17,12,1,7,-7,-350,-120,-216,0,0,0
16,4,6,12,0,16,73,81,2,0,0
13,7,15,17,12,475,88,100,0,0,1
5,12,2,10,-5,-448,-111,-145,-3,0,0
10,1,3,12,-3,-58,-110,-189,-1,0,1
16,15,3,16,6,1140,86,105,2,0,0
14,7,17,12,8,-10,108,170,4,0,1
14,12,9,12,-5,-225,-44,-128,0,0,0
17,5,17,12,2,205,57,15,-3,0,0
1,14,14,12,1,25,0,-2,1,0,1
0,12,14,12,-13,-1121,-234,-475,0,-1,0
17,2,14,12,9,1325,181,230,1,0,0
5,12,9,12,10,-11,92,120,-2,0,1
17,12,1,12,-8,-418,-100,-151,1,0,0
11,12,11,12,-2,-3300,81,66,-3,1,0
8,12,12,12,0,-185,-231,10,-2,0,0
17,12,15,9,-7,-408,-109,-175,-2,0,1
9,12,15,7,6,875,71,4,-1,0,0
15,12,1,14,13,2565,174,227,-1,0,0
5,12,16,15,-5,-2300,-12,-25,-2,0,1
1,12,14,4,-12,-383,-177,-237,2,0,1
9,12,9,13,-5,-87,-11,-25,-2,0,0
17,12,4,12,2,56,-65,-46,-5,0,0
6,10,3,12,11,1902,102,165,-2,0,0
12,12,14,12,12,137,-116,-165,-2,-1,0
9,11,17,1,11,1027,9,26,1,0,1
12,7,8,13,-4,289,78,83,4,0,0
15,14,17,12,6,1431,19,35,-3,0,0
15,2,1,2,-10,-1340,-198,-238,1,0,0
17,12,11,14,0,5,4,20,-1,0,0
17,13,6,12,0,265,-75,-70,-1,0,0
9,13,17,14,-15,-741,-108,-170,-1,0,0
2,12,11,12,-12,-1329,-201,-280,0,-1,0
9,7,17,16,-9,-815,-32,-70,-2,0,1
5,14,12,12,-2,175,-1,-5,1,0,1
2,14,13,7,6,325,221,355,2,1,1
0,13,17,11,-11,-1100,-94,-270,0,0,0
10,12,17,14,-6,-490,-14,-40,0,0,1
4,12,9,10,-19,-3070,-192,-307,-2,0,0
16,14,0,15,10,1725,110,175,-1,0,0
17,8,17,11,-3,-995,-117,-190,4,0,0
6,12,17,1,0,-138,-22,-63,-2,0,1
1,7,0,12,-3,-155,4,10,4,0,0
17,12,17,7,-6,-570,-10,-50,-3,0,1
11,14,16,2,-40,-6424,-147,-225,-3,-1,1
2,12,16,14,17,1494,0,0,3,-1,0
17,7,1,2,-8,-950,-201,-255,-1,0,0
0,12,15,10,2,-100,12,-95,2,0,0
10,2,10,12,17,735,168,192,-2,0,1
10,16,12,12,-7,-308,15,43,3,0,1
1,2,14,12,-6,-720,-159,-260,4,-1,1
14,12,0,13,5,505,98,282,4,0,0
17,10,17,12,-3,-17,1,5,-1,0,0
1,7,13,12,-1,80,6,30,4,0,1
1,6,9,13,-6,-78,-155,-160,1,0,1
4,12,0,7,-2,42,-99,-114,-1,0,0
6,12,15,17,-7,-320,-111,-186,0,0,0
9,16,14,12,-5,-417,-109,-182,0,0,0
12,12,15,12,0,-1200,-52,0,-1,0,1
17,12,0,7,-16,-501,90,85,0,0,1
16,14,15,16,0,35,-10,-50,0,0,0
12,12,14,12,2,61,-44,-145,1,0,0
14,12,12,12,-5,-40,-3,-10,0,0,0
17,12,14,12,2,55,-8,-41,-5,0,0
11,12,3,12,21,2505,124,222,1,0,1
17,7,14,12,-7,-190,-88,-135,1,0,0
14,12,3,12,-1,-50,-90,-110,-1,0,1
8,7,9,10,-18,-3088,-166,-177,0,0,1
0,12,1,7,-56,-1996,-261,-456,-2,-1,0
17,9,16,4,3,-4,-121,-250,-3,0,0
9,12,3,12,15,985,195,320,0,0,1
15,2,12,12,10,2560,37,106,4,0,1
6,5,12,7,4,1120,83,86,4,0,0
14,12,9,13,-3,-102,99,116,-1,1,1
12,12,9,12,-1,55,9,45,-5,0,0
14,12,17,12,0,-89,47,-8,0,0,0
6,5,0,12,14,461,176,215,-2,0,1
5,12,17,1,-2,412,66,45,-2,0,0
0,9,8,7,-9,-125,-112,-188,1,0,0
15,4,0,5,-12,-483,-75,0,4,0,0
1,12,9,7,3,345,-51,-14,3,0,0
8,12,12,12,5,142,-88,-125,0,0,0
17,12,6,5,-1,-300,-98,-129,-2,0,0
13,12,0,7,-3,77,-82,-95,1,0,0
2,12,10,12,4,110,94,132,5,0,1
14,6,17,9,-11,-510,54,120,2,1,1
17,13,0,13,1,425,22,65,0,0,1
3,12,17,12,1,-75,0,1,4,0,1
10,8,5,12,2,725,0,-2,4,0,0
11,12,17,14,3,2205,105,165,2,0,1
12,7,2,10,-13,-800,-145,-242,1,0,1
13,2,16,14,12,-137,113,194,3,0,0
12,12,13,12,-17,-120,-34,-98,0,0,0
17,7,12,7,2,-58,44,124,4,0,1
8,6,2,14,-10,-257,-36,-80,2,-1,0
14,12,11,12,-6,-1430,-62,-149,-3,0,0
17,10,0,16,6,-94,-5,-16,-2,0,0
5,12,12,7,7,312,4,35,2,0,0
16,10,14,12,81,3395,9,23,-3,0,1
0,12,4,12,-20,-1895,-172,-296,-2,-1,0
5,12,6,12,8,256,119,211,4,0,1
12,12,6,5,-5,-178,-84,-115,-3,0,1
12,12,12,12,26,2956,214,500,0,1,1
9,12,17,14,-15,-755,-128,-270,1,0,0
4,7,17,7,3,100,91,115,1,0,1
8,7,0,13,-21,-1993,-148,-137,-1,0,0
17,12,17,12,1,2,0,0,-3,0,1
6,12,6,12,5,66,81,100,4,0,1
15,10,9,12,-1,134,4,20,-4,0,0
16,14,17,12,-6,355,-82,-105,2,0,0
10,15,3,12,4,915,-3,-15,-1,0,1
9,7,2,12,12,825,3,8,-3,0,0
5,12,15,12,4,-490,84,80,-1,0,1
4,12,6,12,-5,-124,-64,-182,0,0,0
17,1,4,12,7,245,77,68,0,0,1
3,12,14,12,-1,35,34,-40,-1,0,0
15,11,0,3,5,109,-93,-110,1,0,0
9,12,10,14,-5,-730,-88,-65,-2,0,0
15,17,13,1,0,-117,5,26,-3,0,0
6,16,0,13,13,4247,218,340,-1,1,1
12,12,15,12,-1,-145,-5,-27,-4,0,0
6,12,13,0,-3,-58,-4,-21,0,0,0
17,12,17,12,-1,-20,3,16,3,0,1
9,7,9,12,-2,-320,120,25,1,0,1
17,14,14,12,9,357,-198,-265,-3,-1,0
2,12,2,14,2,990,-100,-115,2,-1,0
9,12,12,12,-5,-89,91,120,-3,0,0
0,7,15,4,12,427,-90,-85,-2,-1,1
17,13,2,7,-61,-1610,-239,-345,-2,-1,0
5,12,9,12,2,109,-101,-165,0,0,0
13,12,17,2,9,-995,-83,-82,1,0,0
12,7,5,12,3,49,148,135,-1,0,1
12,12,6,12,-15,-930,-183,-190,2,-1,0
10,7,17,13,-5,98,-94,-85,1,0,0
17,14,10,3,4,690,17,49,-4,0,1
14,5,9,12,8,435,84,93,2,0,1
17,12,0,8,2,188,52,149,-2,0,0
17,12,0,13,0,8,22,110,0,0,0
17,12,8,12,-1,16,155,177,-1,0,1
13,17,6,17,-12,-1877,-206,-280,0,-1,0
4,12,6,12,-8,-160,-98,-187,1,0,0
0,7,17,2,-30,-2980,-228,-290,-2,-1,0
17,12,17,12,-6,-130,-69,-55,3,0,0
17,9,12,10,5,126,68,57,-3,0,0
2,12,9,13,3,291,80,92,4,0,1
10,2,12,7,8,136,63,62,-3,0,1
12,12,6,12,1,-440,-24,-69,-3,0,0
12,12,2,14,-8,650,-192,-210,1,-1,1
6,5,9,13,-1,65,0,0,2,0,0
12,7,10,16,-4,-384,-126,-246,-4,0,0
6,5,9,12,7,1436,174,210,3,0,1
0,7,10,12,-21,-9144,-165,-280,-1,-1,0
17,7,4,12,61,2315,121,199,-5,0,1
6,12,1,2,8,507,183,240,-1,0,1
13,7,9,12,1,-215,-93,-160,-5,0,0
6,12,10,15,-20,-2803,-179,-225,-1,0,1
4,12,9,13,-3,-5,8,41,5,0,1
17,12,6,12,0,2,54,21,2,0,1
14,12,15,4,3,23,30,-130,-1,0,0
15,10,12,7,85,2080,28,140,-3,0,0
12,7,0,9,-5,-276,2,6,3,0,1
10,12,17,1,17,8612,141,210,0,1,0
8,6,17,12,-5,-314,-13,-65,4,0,0
0,13,11,12,8,259,112,80,-2,0,1
13,7,17,15,12,700,97,155,0,0,1
9,12,13,5,4,-67,108,180,1,0,1
16,15,10,12,11,3150,90,105,2,0,1
0,12,17,12,-8,-310,-133,-295,2,0,0
0,7,11,12,-7,-940,-12,-60,-2,0,0
14,12,6,12,7,430,66,31,-5,0,1
0,13,17,12,-8,-984,93,-15,0,0,1
11,12,6,12,14,4675,117,199,1,0,0
14,12,5,12,-3,-190,89,75,-2,0,0
15,17,17,12,-9,-525,-95,-120,0,0,0
15,7,11,12,7,152,117,267,2,0,1
1,7,8,9,43,1320,140,206,0,1,1
15,2,2,7,14,2494,10,31,3,0,0
0,7,3,12,-1,-5,-63,-76,3,0,0
0,13,12,7,-6,-149,-146,-280,-3,0,0
