First_pokemon_id,Second_pokemon_id,Winner,Type 1_first,Type 2_first,HP_first,Attack_first,Defense_first,Sp. Atk_first,Sp. Def_first,Speed_first,Generation_first,Legendary_first,height_first,weight_first,base_experience_first,Type 1_second,Type 2_second,HP_second,Attack_second,Defense_second,Sp. Atk_second,Sp. Def_second,Speed_second,Generation_second,Legendary_second,height_second,weight_second,base_experience_second
442,612,612,12,7,40,55,30,30,30,60,4,0,3,20,49,10,1,50,72,35,35,35,65,5,0,7,152,58
679,723,679,0,12,80,70,40,100,60,145,5,0,8,253,173,6,12,59,59,58,90,70,73,6,0,10,145,143
275,505,275,9,12,70,85,65,105,85,120,3,0,17,522,239,13,5,83,106,65,86,65,85,4,0,13,444,172
502,505,505,13,0,40,50,90,30,55,65,4,0,8,120,66,13,5,83,106,65,86,65,85,4,0,13,444,172
128,270,270,17,12,45,67,60,35,50,63,1,0,6,150,64,14,7,106,90,130,90,154,110,2,1,52,2160,306
200,346,200,17,4,100,50,80,60,80,50,2,0,8,285,189,13,12,70,43,53,43,53,40,3,0,4,103,60
206,99,206,12,12,55,70,55,40,55,85,2,0,8,115,72,17,11,50,95,180,85,45,70,1,0,15,1325,184
150,456,150,15,17,35,40,100,90,55,35,1,0,4,75,71,15,16,30,42,118,42,88,30,4,0,5,570,70
483,571,483,13,1,63,63,47,41,41,74,4,0,4,192,66,9,12,50,53,48,53,48,64,5,0,6,105,63
190,217,217,4,12,35,20,65,40,65,20,2,0,3,15,49,14,12,48,72,48,72,48,48,2,0,5,50,118
376,764,764,10,14,40,40,55,40,70,55,3,0,5,215,60,17,12,71,73,88,120,89,59,6,0,13,353,100
391,442,442,9,7,99,68,83,72,87,51,3,0,20,1000,161,12,7,40,55,30,30,30,60,4,0,3,20,49
518,426,426,3,12,75,123,67,95,85,95,4,0,18,1386,243,2,7,105,150,90,150,90,95,3,1,70,2065,306
707,68,707,2,6,100,120,100,150,120,90,5,1,32,3300,306,17,5,90,95,95,70,90,70,1,0,13,540,230
229,60,229,0,16,70,130,100,55,80,65,2,0,18,1180,175,17,12,50,52,48,65,50,55,1,0,8,196,64
306,166,166,14,4,68,65,65,125,115,80,3,0,16,484,233,14,12,100,100,100,100,100,100,1,0,4,40,270
588,510,588,14,7,67,57,55,77,55,114,5,0,9,105,149,9,11,60,62,50,62,60,40,4,0,10,505,67
401,708,708,11,17,110,80,90,95,90,65,3,0,14,1506,239,2,3,100,150,120,120,100,90,5,1,29,3450,306
628,585,628,15,7,55,112,45,74,45,70,5,0,5,95,71,15,12,70,105,105,50,40,20,5,0,9,1020,137
401,447,401,11,17,110,80,90,95,90,65,3,0,14,1506,239,0,12,37,25,41,25,41,25,4,0,3,22,39
52,475,475,0,9,35,70,55,45,55,25,1,0,3,54,57,12,12,55,66,44,44,56,85,4,0,4,55,70
409,666,409,2,7,95,135,80,110,80,100,3,0,15,1026,270,3,12,85,115,80,105,80,50,5,0,21,805,232
137,615,137,0,12,65,125,100,55,70,85,1,0,15,550,175,6,12,70,90,45,15,45,50,5,0,6,375,63
298,59,59,9,1,70,70,40,60,40,60,3,0,10,280,119,12,12,65,70,60,65,65,115,1,0,10,320,154
149,469,469,12,12,65,60,70,85,75,40,1,0,8,365,79,9,12,70,60,70,87,78,85,4,0,5,93,158
52,770,770,0,9,35,70,55,45,55,25,1,0,3,54,57,15,11,123,77,72,99,92,58,6,0,27,2250,104
195,508,508,3,12,70,55,55,80,60,45,2,0,8,133,128,17,12,69,69,76,69,86,91,4,0,12,240,161
573,522,522,6,12,50,53,48,53,48,64,5,0,6,110,63,9,12,65,110,130,60,65,95,4,0,10,255,184
657,443,443,0,3,50,47,50,57,50,65,5,0,1,6,64,12,7,55,75,50,40,40,80,4,0,6,155,119
437,564,437,6,5,64,78,52,78,52,81,4,0,9,220,142,12,12,45,55,39,35,39,42,5,0,5,116,51
154,696,154,15,7,80,105,65,60,75,130,1,0,18,590,180,1,2,72,85,70,65,70,58,5,0,14,500,147
573,17,573,6,12,50,53,48,53,48,64,5,0,6,110,63,0,13,40,35,30,20,20,50,1,0,3,32,39
314,672,314,12,12,150,160,100,95,65,100,3,0,20,1305,252,2,12,46,87,60,30,40,57,5,0,6,180,64
529,570,570,15,16,60,55,145,75,150,40,4,0,14,3400,184,1,12,64,88,50,88,50,106,5,0,11,375,156
476,3,476,12,12,65,76,84,54,96,105,4,0,12,333,168,9,13,80,82,83,100,100,80,1,0,20,1000,236
43,685,685,6,12,38,41,40,50,65,65,1,0,6,99,60,10,8,89,124,80,55,80,55,5,0,28,3300,169
597,87,597,17,10,75,65,55,65,55,69,5,0,8,170,134,17,14,95,75,110,100,80,30,1,0,16,785,172
215,424,424,17,14,95,75,80,100,110,30,2,0,20,795,172,10,12,100,150,140,100,90,90,3,1,35,9500,302
168,348,348,9,12,60,62,80,63,80,60,2,0,12,158,142,17,1,45,90,20,65,20,65,3,0,8,208,61
597,529,597,17,10,75,65,55,65,55,69,5,0,8,170,134,15,16,60,55,145,75,150,40,4,0,14,3400,184
301,651,651,12,7,60,85,60,50,50,125,3,0,7,198,159,0,16,70,135,105,60,105,20,5,0,10,330,173
258,401,401,11,14,45,30,15,85,65,65,2,0,4,60,61,11,17,110,80,90,95,90,65,3,0,14,1506,239
775,152,152,2,12,45,50,35,55,75,40,6,0,3,28,60,15,17,30,80,90,55,45,55,1,0,5,115,71
761,523,523,13,17,50,60,60,60,60,30,6,0,5,73,64,11,12,65,60,110,130,95,65,4,0,8,259,184
358,400,358,14,12,80,45,65,90,110,80,3,0,9,715,165,11,17,90,60,70,75,70,45,3,0,11,876,144
671,492,671,8,6,60,55,90,145,90,80,5,0,10,343,234,2,10,58,70,45,40,45,42,4,0,7,205,60
172,299,172,6,12,78,84,78,109,85,100,2,0,17,795,240,9,1,90,100,60,90,60,80,3,0,13,596,216
229,304,229,0,16,70,130,100,55,80,65,2,0,18,1180,175,14,4,28,25,25,45,35,40,3,0,4,66,40
251,229,229,10,12,90,60,60,40,40,40,2,0,5,335,66,0,16,70,130,100,55,80,65,2,0,18,1180,175
222,481,481,12,12,100,70,70,65,65,45,2,0,15,140,145,12,12,71,82,64,64,59,112,4,0,10,438,158
344,246,344,0,12,65,47,55,73,75,85,3,0,6,177,151,16,7,65,80,140,40,70,70,2,0,17,505,163
547,260,547,14,12,120,70,120,75,130,85,4,0,15,856,270,6,12,45,75,37,70,55,83,2,0,7,214,73
518,631,518,3,12,75,123,67,95,85,95,4,0,18,1386,243,13,12,80,95,82,60,82,75,5,0,19,1073,166
181,257,181,0,7,55,35,50,55,110,85,2,0,14,356,137,5,12,50,95,95,35,110,70,2,0,14,480,159
564,736,736,12,12,45,55,39,35,39,42,5,0,5,116,51,6,12,62,50,58,73,54,72,6,0,6,135,74
450,157,157,3,12,60,85,49,60,49,60,4,0,9,305,127,11,7,90,85,100,95,125,85,1,1,17,554,261
259,501,501,3,12,45,63,37,65,55,95,2,0,6,235,72,10,12,108,112,118,68,72,47,4,0,20,3000,184
21,1,21,12,7,40,45,40,35,35,56,1,0,3,18,50,9,13,45,49,49,65,65,45,1,0,7,69,64
561,589,589,17,12,55,55,45,63,45,45,5,0,5,59,62,10,12,60,85,40,30,45,68,5,0,3,85,66
688,490,490,12,12,95,110,95,40,95,55,5,0,16,946,172,12,7,76,65,45,92,42,91,4,0,5,19,144
685,266,685,10,8,89,124,80,55,80,55,5,0,28,3300,169,15,10,50,64,50,45,50,41,2,0,6,720,60
650,590,590,0,12,50,75,45,40,45,60,5,0,5,59,63,10,16,110,135,60,50,65,88,5,0,7,404,178
7,359,7,6,7,78,84,78,109,85,100,1,0,17,905,240,12,12,60,60,60,60,60,60,3,0,11,50,126
531,246,531,11,8,70,80,70,80,70,110,4,0,13,266,168,16,7,65,80,140,40,70,70,2,0,17,505,163
314,397,314,12,12,150,160,100,95,65,100,3,0,20,1305,252,11,12,80,80,80,80,80,80,3,0,15,2565,168
97,342,97,13,12,105,105,75,65,100,50,1,0,12,300,175,3,12,60,40,50,75,85,95,3,0,4,42,142
45,214,214,12,4,115,45,20,45,25,20,1,0,5,55,95,1,7,60,85,42,85,42,91,2,0,5,21,81
21,759,21,12,7,40,45,40,35,35,56,1,0,3,18,50,15,17,42,52,67,39,56,50,6,0,5,310,61
563,258,563,17,12,95,100,85,108,70,70,5,0,15,946,238,11,14,45,30,15,85,65,65,2,0,4,60,61
697,247,697,1,2,92,105,90,125,90,98,5,0,18,1600,270,1,6,45,60,30,80,50,65,2,0,6,108,66
332,620,620,16,15,60,90,140,50,50,40,3,0,9,1200,151,0,15,70,95,125,65,75,45,5,0,14,2000,170
201,151,151,15,12,70,100,115,30,65,30,2,0,12,380,144,15,17,70,60,125,115,70,55,1,0,10,350,173
604,5,5,0,13,30,45,59,30,39,57,5,0,4,53,52,6,12,39,52,43,60,50,65,1,0,6,85,62
162,595,162,2,7,91,134,95,100,100,80,1,0,22,2100,270,5,12,105,140,95,55,65,45,5,0,14,870,227
453,67,67,9,13,60,70,65,125,105,90,4,0,9,145,232,17,12,65,65,65,50,50,90,1,0,10,200,135
374,259,259,17,12,43,80,65,50,35,35,3,0,6,115,62,3,12,45,63,37,65,55,95,2,0,6,235,72
192,2,192,14,7,40,50,45,70,45,70,2,0,2,20,64,9,13,60,62,63,80,80,60,1,0,10,130,142
497,347,497,5,12,40,70,40,35,40,60,4,0,7,202,57,13,12,100,73,83,73,83,55,3,0,17,800,163
53,235,235,0,9,60,95,80,60,80,30,1,0,10,295,142,12,12,60,80,50,50,50,40,2,0,6,88,66
50,735,735,9,13,60,65,70,85,75,40,1,0,8,86,138,0,7,80,52,50,90,50,89,6,0,12,170,185
665,119,119,3,12,65,85,70,75,70,40,5,0,12,220,142,13,12,65,90,120,85,70,60,1,0,12,95,172
102,248,102,8,13,60,65,60,130,75,110,1,0,15,405,225,1,6,75,90,50,110,80,95,2,0,14,350,175
490,291,490,12,7,76,65,45,92,42,91,4,0,5,19,144,0,7,60,70,50,100,50,65,3,0,10,284,178
157,422,422,11,7,90,85,100,95,125,85,1,1,17,554,261,17,12,100,100,90,150,140,90,3,1,45,3520,302
685,624,624,10,8,89,124,80,55,80,55,5,0,28,3300,169,8,12,38,30,85,55,65,30,5,0,5,15,61
293,458,293,0,13,60,50,70,50,90,65,3,0,12,316,173,0,12,40,29,45,29,45,36,4,0,2,34,45
49,737,737,9,13,45,50,55,75,65,30,1,0,5,54,64,6,12,86,68,72,109,66,106,6,0,15,815,177
335,380,380,5,14,30,40,55,40,55,60,3,0,6,112,56,15,0,45,95,50,40,50,75,3,0,7,125,71
576,361,576,17,12,75,98,63,98,63,101,5,0,10,290,174,10,2,50,70,50,50,50,70,3,0,11,153,119
652,45,45,9,13,69,55,45,55,55,15,5,0,2,10,59,12,4,115,45,20,45,25,20,1,0,5,55,95
231,737,737,0,15,20,10,230,10,230,5,2,0,6,205,177,6,12,86,68,72,109,66,106,6,0,15,815,177
342,203,342,3,12,60,40,50,75,85,95,3,0,4,42,142,9,7,35,35,40,35,55,50,2,0,4,5,50
559,540,540,6,5,90,93,55,70,55,55,5,0,10,555,146,14,12,75,125,70,125,70,115,4,1,3,3,261
219,774,219,12,14,70,80,65,90,65,85,2,0,15,415,159,15,4,50,50,150,50,150,50,6,0,3,57,100
457,510,510,15,16,60,52,168,47,138,30,4,0,13,1495,173,9,11,60,62,50,62,60,40,4,0,10,505,67
589,401,589,10,12,60,85,40,30,45,68,5,0,3,85,66,11,17,110,80,90,95,90,65,3,0,14,1506,239
191,681,681,4,7,55,40,85,80,105,40,2,0,6,32,142,5,12,45,85,50,55,50,65,5,0,9,200,70
321,375,375,5,12,72,60,30,20,30,25,3,0,10,864,47,17,1,63,120,85,90,55,55,3,0,11,328,164
238,742,742,6,15,50,50,120,80,80,30,2,0,8,550,151,9,12,123,100,62,97,81,68,6,0,17,910,186
653,19,19,9,13,114,85,70,85,80,30,5,0,6,105,162,0,13,65,90,40,45,80,75,1,0,10,295,178
10,463,463,17,12,44,48,65,50,64,43,1,0,5,90,63,0,7,30,30,42,30,42,70,4,0,3,55,49
354,780,780,6,10,70,100,70,105,75,40,3,0,19,2200,161,8,9,85,110,76,65,82,56,6,0,15,710,166
760,667,760,15,17,72,105,115,54,86,68,6,0,13,960,175,14,12,55,55,55,85,55,30,5,0,5,90,67
607,349,349,9,4,40,27,60,37,50,66,5,0,3,6,56,17,1,70,120,40,95,40,95,3,0,18,888,161
679,755,679,0,12,80,70,40,100,60,145,5,0,8,253,173,4,12,62,48,66,59,57,49,6,0,4,35,68
60,780,780,17,12,50,52,48,65,50,55,1,0,8,196,64,8,9,85,110,76,65,82,56,6,0,15,710,166
650,458,650,0,12,50,75,45,40,45,60,5,0,5,59,63,0,12,40,29,45,29,45,36,4,0,2,34,45
251,506,506,10,12,90,60,60,40,40,40,2,0,5,335,66,9,12,74,100,72,90,72,46,4,0,14,270,159
347,420,420,13,12,100,73,83,73,83,55,3,0,17,800,163,2,14,80,90,80,130,110,110,3,1,20,600,270
578,53,53,14,12,116,55,85,107,95,29,5,0,11,605,170,0,9,60,95,80,60,80,30,1,0,10,295,142
245,735,735,17,7,65,40,70,80,140,70,2,0,21,2200,170,0,7,80,52,50,90,50,89,6,0,12,170,185
177,588,588,12,12,85,76,64,45,55,90,2,0,18,325,145,14,7,67,57,55,77,55,114,5,0,9,105,149
171,111,171,6,12,58,64,58,80,65,80,2,0,9,190,142,9,14,60,40,80,60,45,40,1,0,4,25,65
438,136,438,6,5,76,104,71,104,71,108,4,0,12,550,240,6,12,65,95,57,100,85,93,1,0,13,445,173
378,758,758,15,9,66,41,77,61,87,23,3,0,10,238,71,1,14,86,92,88,68,75,73,6,0,15,470,169
501,159,159,10,12,108,112,118,68,72,47,4,0,20,3000,184,6,7,90,100,90,125,85,90,1,1,20,600,261
664,514,514,3,12,35,55,40,45,40,60,5,0,2,3,55,3,16,70,70,115,130,90,60,4,0,12,1800,241
541,699,699,16,2,100,120,120,150,100,90,4,1,54,6830,306,0,6,85,60,65,135,105,100,5,0,16,460,248
287,383,383,12,12,38,30,41,30,41,60,3,0,4,175,56,17,12,95,60,79,100,125,81,3,0,62,1620,189
107,220,107,17,12,30,105,90,25,25,50,1,0,4,65,65,0,12,50,65,90,35,35,15,2,0,6,72,58
756,246,756,4,12,82,80,86,85,75,72,6,0,8,50,168,16,7,65,80,140,40,70,70,2,0,17,505,163
729,149,729,12,10,85,56,77,50,77,78,6,0,10,424,148,12,12,65,60,70,85,75,40,1,0,8,365,79
153,74,153,15,17,60,115,105,65,70,80,1,0,13,405,173,5,12,80,100,70,50,60,45,1,0,15,705,142
108,756,108,17,12,55,130,115,50,50,75,1,0,13,600,166,4,12,82,80,86,85,75,72,6,0,8,50,168
633,437,633,1,12,60,105,60,120,60,105,5,0,16,811,179,6,5,64,78,52,78,52,81,4,0,9,220,142
112,341,341,9,14,95,95,85,125,65,55,1,0,20,1200,186,3,12,60,50,40,85,75,95,3,0,4,42,142
671,544,544,8,6,60,55,90,145,90,80,5,0,10,343,234,12,12,110,160,110,80,110,100,4,1,37,4200,302
548,49,548,17,12,80,80,80,80,80,80,4,0,4,31,216,9,13,45,50,55,75,65,30,1,0,5,54,64
11,286,286,17,12,59,63,80,65,80,58,1,0,10,225,142,1,12,70,90,70,60,60,70,3,0,10,370,147
342,494,494,3,12,60,40,50,75,85,95,3,0,4,42,142,2,10,108,130,95,80,85,102,4,0,19,950,270
729,514,729,12,10,85,56,77,50,77,78,6,0,10,424,148,3,16,70,70,115,130,90,60,4,0,12,1800,241
228,201,228,17,13,65,95,75,55,55,85,2,0,5,39,88,15,12,70,100,115,30,65,30,2,0,12,380,144
250,720,250,17,2,75,95,95,95,95,85,2,0,18,1520,243,9,12,61,78,95,56,58,57,6,0,7,290,142
113,489,113,10,12,50,50,95,40,50,35,1,0,4,65,64,12,12,100,5,5,15,65,30,4,0,6,244,110
114,689,689,10,12,60,80,110,50,80,45,1,0,10,450,149,12,7,70,83,50,37,50,60,5,0,5,105,70
136,134,134,6,12,65,95,57,100,85,93,1,0,13,445,173,11,14,65,50,35,115,95,95,1,0,14,406,159
98,359,359,17,12,30,65,100,45,25,40,1,0,3,40,61,12,12,60,60,60,60,60,60,3,0,11,50,126
426,136,426,2,7,105,150,90,150,90,95,3,1,70,2065,306,6,12,65,95,57,100,85,93,1,0,13,445,173
116,654,654,5,12,50,105,79,35,110,76,1,0,14,502,159,17,8,55,40,50,65,85,40,5,0,12,330,67
406,381,381,17,12,43,30,55,40,65,97,3,0,6,87,116,15,0,75,125,100,70,80,45,3,0,15,682,173
542,581,542,17,2,90,120,100,150,120,100,4,1,42,3360,306,12,7,80,115,80,65,55,93,5,0,12,290,220
228,691,228,17,13,65,95,75,55,55,85,2,0,5,39,88,1,7,70,55,75,45,65,60,5,0,5,90,74
129,800,800,17,12,80,92,65,65,80,68,1,0,13,390,158,6,17,80,110,120,130,90,70,6,1,17,1950,270
45,6,6,12,4,115,45,20,45,25,20,1,0,5,55,95,6,12,58,64,58,80,65,80,1,0,11,190,142
306,283,306,14,4,68,65,65,125,115,80,3,0,16,484,233,17,10,100,110,90,85,90,60,3,0,15,819,241
780,458,780,8,9,85,110,76,65,82,56,6,0,15,710,166,0,12,40,29,45,29,45,36,4,0,2,34,45
509,161,161,17,7,45,20,50,60,120,50,4,0,10,650,69,2,12,61,84,65,70,70,70,1,0,40,165,147
275,449,275,9,12,70,85,65,105,85,120,3,0,17,522,239,3,12,45,65,34,40,34,45,4,0,5,95,53
229,140,229,0,16,70,130,100,55,80,65,2,0,18,1180,175,17,12,20,10,55,15,20,80,1,0,9,100,40
740,532,532,4,12,78,65,68,112,154,75,6,0,11,100,248,3,8,50,50,77,95,77,91,4,0,3,3,154
96,187,96,13,12,80,80,50,40,50,25,1,0,9,300,65,3,12,20,40,15,35,35,60,2,0,3,20,41
443,466,466,12,7,55,75,50,40,40,80,4,0,6,155,119,17,12,55,65,35,60,30,85,4,0,7,295,66
189,195,195,12,4,90,30,15,40,20,15,2,0,3,10,42,3,12,70,55,55,80,60,45,2,0,8,133,128
79,683,683,17,13,40,40,35,50,100,70,1,0,9,455,67,2,12,77,120,90,60,90,48,5,0,16,1390,170
254,149,254,12,12,73,95,62,85,65,85,2,0,14,712,163,12,12,65,60,70,85,75,40,1,0,8,365,79
21,435,435,12,7,40,45,40,35,35,56,1,0,3,18,50,9,10,95,109,105,75,85,56,4,0,22,3100,236
409,221,409,2,7,95,135,80,110,80,100,3,0,15,1026,270,0,16,75,90,140,60,60,40,2,0,12,1258,163
640,52,640,14,12,65,40,50,125,60,30,5,0,6,80,130,0,9,35,70,55,45,55,25,1,0,3,54,57
251,94,94,10,12,90,60,60,40,40,40,2,0,5,335,66,17,12,65,45,55,45,70,45,1,0,11,900,65
652,240,240,9,13,69,55,45,55,55,15,5,0,2,10,59,11,10,100,100,80,60,60,50,2,0,11,558,158
428,554,554,16,14,100,100,100,100,100,100,3,1,3,11,270,14,6,100,100,100,100,100,100,5,1,4,40,270
450,53,450,3,12,60,85,49,60,49,60,4,0,9,305,127,0,9,60,95,80,60,80,30,1,0,10,295,142
61,469,469,17,12,80,82,78,95,80,85,1,0,17,766,175,9,12,70,60,70,87,78,85,4,0,5,93,158
86,263,263,17,14,90,65,65,40,40,15,1,0,12,360,63,3,12,90,85,75,115,100,115,2,1,19,1780,261
7,440,7,6,7,78,84,78,109,85,100,1,0,17,905,240,17,12,64,66,68,81,76,50,4,0,8,230,142
247,680,247,1,6,45,60,30,80,50,65,2,0,6,108,66,10,3,109,66,84,81,99,32,5,0,7,110,165
1,191,1,9,13,45,49,49,65,65,45,1,0,7,69,64,4,7,55,40,85,80,105,40,2,0,6,32,142
137,205,205,0,12,65,125,100,55,70,85,1,0,15,550,175,9,7,75,55,70,55,95,110,2,0,8,30,207
1,523,523,9,13,45,49,49,65,65,45,1,0,7,69,64,11,12,65,60,110,130,95,65,4,0,8,259,184
47,790,790,13,7,40,45,35,30,40,55,1,0,8,75,49,11,12,95,117,184,44,46,28,6,0,20,5050,180
370,582,582,15,14,70,55,65,95,85,70,3,0,10,1680,161,3,12,45,60,32,50,32,76,5,0,8,298,59
467,720,467,17,12,85,105,55,85,50,115,4,0,11,335,173,9,12,61,78,95,56,58,57,6,0,7,290,142
156,598,598,12,12,160,110,65,65,110,30,1,0,21,4600,189,17,10,105,95,75,85,75,74,5,0,15,620,229
768,55,55,15,2,82,121,119,69,59,71,6,0,25,2700,182,0,13,70,65,60,90,75,90,1,0,15,125,158
297,492,492,9,12,40,40,50,30,30,30,3,0,5,40,44,2,10,58,70,45,40,45,42,4,0,7,205,60
585,157,157,15,12,70,105,105,50,40,20,5,0,9,1020,137,11,7,90,85,100,95,125,85,1,1,17,554,261
770,599,770,15,11,123,77,72,99,92,58,6,0,27,2250,104,5,12,120,100,85,30,85,45,5,0,13,555,163
26,310,26,12,12,55,81,60,50,70,97,1,0,7,185,145,9,12,60,40,60,40,60,35,3,0,4,45,59
676,262,262,11,12,95,110,80,70,80,50,5,0,26,2600,177,12,12,255,10,10,75,135,55,2,0,15,468,608
333,569,569,16,15,70,110,180,60,60,50,3,0,21,3600,239,1,12,41,50,37,50,37,66,5,0,4,101,56
292,204,204,0,12,50,35,55,25,25,15,3,0,7,115,72,9,7,55,45,50,45,65,80,2,0,6,10,119
140,577,577,17,12,20,10,55,15,20,80,1,0,9,100,40,14,12,76,25,45,67,55,24,5,0,6,233,58
210,221,221,17,10,55,45,45,25,25,15,2,0,4,85,42,0,16,75,90,140,60,60,40,2,0,12,1258,163
222,644,222,12,12,100,70,70,65,65,45,2,0,15,140,145,11,12,36,50,50,65,60,44,5,0,4,57,61
121,61,61,10,15,105,130,120,45,45,40,1,0,19,1200,170,17,12,80,82,78,95,80,85,1,0,17,766,175
349,196,349,17,1,70,120,40,95,40,95,3,0,18,888,161,3,12,90,75,85,115,90,55,2,0,14,615,230
208,734,208,9,12,75,75,55,105,85,30,2,0,8,85,149,0,12,45,22,60,27,30,29,6,0,3,84,75
285,201,285,1,12,35,55,35,30,30,35,3,0,5,136,56,15,12,70,100,115,30,65,30,2,0,12,380,144
794,418,418,1,7,126,131,95,131,98,99,6,1,58,2030,306,2,14,80,80,90,110,130,110,3,1,14,400,270
437,172,172,6,5,64,78,52,78,52,81,4,0,9,220,142,6,12,78,84,78,109,85,100,2,0,17,795,240
10,296,296,17,12,44,48,65,50,64,43,1,0,5,90,63,17,9,80,70,70,90,100,70,3,0,15,550,216
11,305,11,17,12,59,63,80,65,80,58,1,0,10,225,142,14,4,38,35,35,65,55,50,3,0,8,202,97
386,54,54,8,12,44,75,35,63,33,45,3,0,6,23,59,0,13,60,55,50,40,55,45,1,0,10,300,61
196,623,623,3,12,90,75,85,115,90,55,2,0,14,615,230,14,7,72,58,80,103,80,97,5,0,14,140,172
223,151,223,10,7,65,75,105,35,65,85,2,0,11,648,86,15,17,70,60,125,115,70,55,1,0,10,350,173
306,141,141,14,4,68,65,65,125,115,80,3,0,16,484,233,17,7,95,125,79,60,100,81,1,0,65,2350,189
518,170,518,3,12,75,123,67,95,85,95,4,0,18,1386,243,6,12,39,52,43,60,50,65,2,0,5,79,62
100,731,731,8,13,30,35,30,100,35,80,1,0,13,1,62,6,7,62,73,55,56,52,84,6,0,7,160,134
82,471,471,15,10,55,95,115,45,45,35,1,0,10,1050,137,17,10,111,83,68,92,82,39,4,0,9,299,166
658,673,658,0,3,70,77,60,97,60,108,5,0,8,143,165,2,12,66,117,70,40,50,67,5,0,10,360,144
396,764,764,11,12,50,50,50,50,50,50,3,0,7,168,60,17,12,71,73,88,120,89,59,6,0,13,353,100
684,770,770,10,8,59,74,50,35,50,35,5,0,10,920,61,15,11,123,77,72,99,92,58,6,0,27,2250,104
321,731,731,5,12,72,60,30,20,30,25,3,0,10,864,47,6,7,62,73,55,56,52,84,6,0,7,160,134
647,342,342,12,9,60,60,50,40,50,75,5,0,6,195,67,3,12,60,40,50,75,85,95,3,0,4,42,142
406,294,406,17,12,43,30,55,40,65,97,3,0,6,87,116,17,9,40,30,30,40,50,30,3,0,5,26,44
400,525,525,11,17,90,60,70,75,70,45,3,0,11,876,144,11,10,110,130,80,70,60,80,4,0,25,2910,239
34,292,34,10,12,75,100,110,45,55,65,1,0,10,295,158,0,12,50,35,55,25,25,15,3,0,7,115,72
266,149,266,15,10,50,64,50,45,50,41,2,0,6,720,60,12,12,65,60,70,85,75,40,1,0,8,365,79
179,362,362,12,7,100,50,50,76,96,70,2,0,16,408,158,10,2,80,100,80,80,80,100,3,0,20,820,234
57,255,57,10,12,35,80,50,50,70,120,1,0,7,333,149,12,12,55,20,35,20,45,75,2,0,12,580,88
517,58,58,9,12,100,100,125,110,50,50,4,0,20,1286,187,12,12,40,45,35,40,40,90,1,0,4,42,58
40,162,162,13,10,81,102,77,85,75,85,1,0,14,620,227,2,7,91,134,95,100,100,80,1,0,22,2100,270
780,168,168,8,9,85,110,76,65,82,56,6,0,15,710,166,9,12,60,62,80,63,80,60,2,0,12,158,142
369,527,527,13,12,73,100,60,100,60,65,3,0,27,525,160,14,5,68,125,65,65,115,80,4,0,16,520,233
162,152,162,2,7,91,134,95,100,100,80,1,0,22,2100,270,15,17,30,80,90,55,45,55,1,0,5,115,71
296,635,635,17,9,80,70,70,90,100,70,3,0,15,550,216,12,12,75,95,60,65,60,115,5,0,5,75,165
415,287,287,15,12,80,100,200,50,100,50,3,1,17,2300,261,12,12,38,30,41,30,41,60,3,0,4,175,56
96,544,544,13,12,80,80,50,40,50,25,1,0,9,300,65,12,12,110,160,110,80,110,100,4,1,37,4200,302
257,547,547,5,12,50,95,95,35,110,70,2,0,14,480,159,14,12,120,70,120,75,130,85,4,0,15,856,270
723,447,723,6,12,59,59,58,90,70,73,6,0,10,145,143,0,12,37,25,41,25,41,25,4,0,3,22,39
433,480,480,9,12,55,68,64,45,55,31,4,0,4,102,64,12,12,49,55,42,42,37,85,4,0,5,39,62
228,290,228,17,13,65,95,75,55,55,85,2,0,5,39,88,0,12,50,35,55,25,25,15,3,0,6,100,72
118,578,118,13,12,40,65,95,60,45,35,1,0,6,10,68,14,12,116,55,85,107,95,29,5,0,11,605,170
73,708,708,5,12,70,80,50,35,35,35,1,0,8,195,61,2,3,100,150,120,120,100,90,5,1,29,3450,306
130,52,130,17,12,30,45,55,70,55,85,1,0,8,345,68,0,9,35,70,55,45,55,25,1,0,3,54,57
793,390,793,4,12,126,131,95,131,98,99,6,1,30,2150,306,8,12,40,70,130,60,130,25,3,0,16,306,159
734,175,175,0,12,45,22,60,27,30,29,6,0,3,84,75,17,12,85,105,100,79,83,78,2,0,23,888,239
800,471,800,6,17,80,110,120,130,90,70,6,1,17,1950,270,17,10,111,83,68,92,82,39,4,0,9,299,166
601,727,727,0,9,45,53,70,40,60,42,5,0,3,25,62,17,1,72,95,67,103,71,122,6,0,15,400,239
601,327,327,0,9,45,53,70,40,60,42,5,0,3,25,62,1,8,50,75,75,65,65,50,3,0,5,110,133
113,379,379,10,12,50,50,95,40,50,35,1,0,4,65,64,15,9,86,81,97,81,107,43,3,0,15,604,173
331,626,331,16,15,50,70,100,40,40,30,3,0,4,600,66,17,15,54,78,103,53,45,22,5,0,7,165,71
780,82,780,8,9,85,110,76,65,82,56,6,0,15,710,166,15,10,55,95,115,45,45,35,1,0,10,1050,137
291,439,291,0,7,60,70,50,100,50,65,3,0,10,284,178,17,12,53,51,53,61,56,40,4,0,4,52,63
734,800,800,0,12,45,22,60,27,30,29,6,0,3,84,75,6,17,80,110,120,130,90,70,6,1,17,1950,270
673,465,465,2,12,66,117,70,40,50,67,5,0,10,360,144,3,12,60,45,70,45,90,95,4,0,4,39,142
